index	name	color
254	ctx-rh-supramarginal_17	#ba8aa1
255	ctx-rh-superiorparietal_13	#d3be1b
256	ctx-rh-superiorparietal_24	#668ccf
257	ctx-rh-superiorparietal_18	#7b3eea
258	ctx-rh-superiorparietal_10	#2c5437
259	ctx-rh-superiorparietal_29	#69716d
260	ctx-rh-superiorparietal_4	#aa7733
261	ctx-rh-superiorparietal_12	#a2cb05
262	ctx-rh-superiorparietal_15	#23d299
263	ctx-rh-superiorparietal_28	#fbcce3
264	ctx-rh-superiorparietal_16	#f48321
265	ctx-rh-superiorparietal_17	#b57e39
266	ctx-rh-superiorparietal_7	#d2e331
267	ctx-rh-superiorparietal_20	#a76e53
268	ctx-rh-superiorparietal_25	#bf2ec8
269	ctx-rh-superiorparietal_22	#e80835
270	ctx-rh-superiorparietal_9	#1ef4c1
271	ctx-rh-superiorparietal_5	#9d2ca2
272	ctx-rh-superiorparietal_26	#088041
273	ctx-rh-superiorparietal_23	#19ff24
274	ctx-rh-superiorparietal_2	#7e0aa4
275	ctx-rh-superiorparietal_14	#528a72
276	ctx-rh-superiorparietal_11	#591175
277	ctx-rh-superiorparietal_21	#739e9c
278	ctx-rh-superiorparietal_19	#e836fd
279	ctx-rh-superiorparietal_6	#110367
280	ctx-rh-superiorparietal_27	#8c657a
281	ctx-rh-superiorparietal_1	#fa7f9e
282	ctx-rh-superiorparietal_3	#7cdd8d
283	ctx-rh-superiorparietal_8	#74fce4
284	ctx-rh-inferiorparietal_13	#e19beb
285	ctx-rh-inferiorparietal_21	#c2f6a3
286	ctx-rh-inferiorparietal_11	#218b1b
287	ctx-rh-inferiorparietal_3	#59bc0d
288	ctx-rh-inferiorparietal_4	#bf5faa
289	ctx-rh-inferiorparietal_25	#e0f22b
290	ctx-rh-inferiorparietal_12	#d3b193
291	ctx-rh-inferiorparietal_8	#3ee9b7
292	ctx-rh-inferiorparietal_16	#e31a6a
293	ctx-rh-inferiorparietal_26	#cf3fa3
294	ctx-rh-inferiorparietal_2	#743c3f
295	ctx-rh-inferiorparietal_17	#541080
296	ctx-rh-inferiorparietal_5	#8e2966
297	ctx-rh-inferiorparietal_1	#b0a287
298	ctx-rh-inferiorparietal_19	#c7a969
299	ctx-rh-inferiorparietal_14	#1379d3
300	ctx-rh-inferiorparietal_9	#2b2bff
301	ctx-rh-inferiorparietal_18	#2a49a4
302	ctx-rh-inferiorparietal_10	#c43073
303	ctx-rh-inferiorparietal_20	#c29a07
304	ctx-rh-inferiorparietal_22	#ae3566
305	ctx-rh-inferiorparietal_23	#203d70
306	ctx-rh-inferiorparietal_6	#95f0db
307	ctx-rh-inferiorparietal_7	#02b608
308	ctx-rh-inferiorparietal_15	#88bb26
309	ctx-rh-inferiorparietal_24	#48c216
310	ctx-rh-precuneus_2	#271b06
311	ctx-rh-precuneus_1	#fc9f12
312	ctx-rh-precuneus_3	#28d98f
313	ctx-rh-precuneus_6	#c3cccd
314	ctx-rh-precuneus_19	#18a9a0
315	ctx-rh-precuneus_10	#a37adb
316	ctx-rh-precuneus_16	#c18f7b
317	ctx-rh-precuneus_12	#75071c
318	ctx-rh-precuneus_22	#1ded46
319	ctx-rh-precuneus_9	#3acc40
320	ctx-rh-precuneus_21	#da238c
321	ctx-rh-precuneus_7	#568c25
322	ctx-rh-precuneus_15	#0c1b48
323	ctx-rh-precuneus_14	#2e0798
324	ctx-rh-precuneus_11	#065711
325	ctx-rh-precuneus_8	#d67a97
326	ctx-rh-precuneus_20	#667bbc
327	ctx-rh-precuneus_4	#6831ad
328	ctx-rh-precuneus_5	#3a6905
329	ctx-rh-precuneus_23	#a85113
330	ctx-rh-precuneus_18	#b5fb37
331	ctx-rh-precuneus_13	#285bdc
332	ctx-rh-precuneus_17	#e6b593
333	ctx-rh-cuneus_1	#803bb1
334	ctx-rh-cuneus_2	#a09f1a
335	ctx-rh-cuneus_8	#8861aa
336	ctx-rh-cuneus_3	#ca8341
337	ctx-rh-cuneus_7	#703510
338	ctx-rh-cuneus_6	#54a6ee
339	ctx-rh-cuneus_5	#052e93
340	ctx-rh-cuneus_4	#ca6a00
341	ctx-rh-pericalcarine_1	#31397c
342	ctx-rh-pericalcarine_5	#272491
343	ctx-rh-pericalcarine_3	#a02314
344	ctx-rh-pericalcarine_7	#1a465e
345	ctx-rh-pericalcarine_2	#07377b
346	ctx-rh-pericalcarine_6	#9f13c7
347	ctx-rh-pericalcarine_4	#db0e85
348	ctx-rh-pericalcarine_8	#21a20a
349	ctx-rh-lateraloccipital_18	#ca1bc6
350	ctx-rh-lateraloccipital_13	#59b728
351	ctx-rh-lateraloccipital_12	#1855ae
352	ctx-rh-lateraloccipital_20	#96b301
353	ctx-rh-lateraloccipital_1	#5ad55d
354	ctx-rh-lateraloccipital_9	#398f4f
355	ctx-rh-lateraloccipital_15	#2e5e56
356	ctx-rh-lateraloccipital_16	#24e00d
357	ctx-rh-lateraloccipital_23	#44287d
358	ctx-rh-lateraloccipital_7	#c3936f
359	ctx-rh-lateraloccipital_3	#0e9633
360	ctx-rh-lateraloccipital_17	#53b443
361	ctx-rh-lateraloccipital_14	#9a59fb
362	ctx-rh-lateraloccipital_21	#486c08
363	ctx-rh-lateraloccipital_10	#ff0a2b
364	ctx-rh-lateraloccipital_8	#141dd2
365	ctx-rh-lateraloccipital_4	#1668ee
366	ctx-rh-lateraloccipital_19	#07d738
367	ctx-rh-lateraloccipital_6	#1977b0
368	ctx-rh-lateraloccipital_2	#b83fab
369	ctx-rh-lateraloccipital_5	#ffa9df
370	ctx-rh-lateraloccipital_22	#3bee76
371	ctx-rh-lateraloccipital_11	#3a65f1
372	ctx-rh-lingual_16	#793107
373	ctx-rh-lingual_8	#7411f4
374	ctx-rh-lingual_14	#370451
375	ctx-rh-lingual_4	#98c9bb
376	ctx-rh-lingual_10	#e05e7b
377	ctx-rh-lingual_13	#982cdd
378	ctx-rh-lingual_11	#2e2717
379	ctx-rh-lingual_9	#5267cb
380	ctx-rh-lingual_12	#c72d53
381	ctx-rh-lingual_3	#f0b678
382	ctx-rh-lingual_2	#ac4e01
383	ctx-rh-lingual_7	#b6389c
384	ctx-rh-lingual_1	#c813bf
385	ctx-rh-lingual_6	#bdf835
386	ctx-rh-lingual_15	#2d449d
387	ctx-rh-lingual_17	#ec3959
388	ctx-rh-lingual_5	#e8e816
389	ctx-rh-fusiform_9	#60edef
390	ctx-rh-fusiform_2	#cf69e4
391	ctx-rh-fusiform_5	#f75aae
392	ctx-rh-fusiform_12	#0d02a3
393	ctx-rh-fusiform_14	#ef5bc5
394	ctx-rh-fusiform_8	#7171c8
395	ctx-rh-fusiform_6	#f63712
396	ctx-rh-fusiform_17	#93da6f
397	ctx-rh-fusiform_15	#cb4b87
398	ctx-rh-fusiform_11	#5625e1
399	ctx-rh-fusiform_13	#d89f48
400	ctx-rh-fusiform_7	#133cd4
401	ctx-rh-fusiform_4	#3ce47d
402	ctx-rh-fusiform_3	#9e5e7b
403	ctx-rh-fusiform_1	#b32333
404	ctx-rh-fusiform_10	#603af0
405	ctx-rh-fusiform_16	#24221c
406	ctx-rh-parahippocampal_3	#2f9c65
407	ctx-rh-parahippocampal_2	#582063
408	ctx-rh-parahippocampal_1	#f85a71
409	ctx-rh-parahippocampal_6	#409be9
410	ctx-rh-parahippocampal_5	#32ddb5
411	ctx-rh-parahippocampal_4	#7ec8f9
412	ctx-rh-entorhinal_1	#48cfa2
413	ctx-rh-entorhinal_2	#b5495b
414	ctx-rh-temporalpole_1	#c7205d
415	ctx-rh-temporalpole_2	#af092d
416	ctx-rh-temporalpole_3	#c33ce0
417	ctx-rh-inferiortemporal_16	#5415c2
418	ctx-rh-inferiortemporal_3	#1b64ab
419	ctx-rh-inferiortemporal_5	#fb28ef
420	ctx-rh-inferiortemporal_9	#8a7df5
421	ctx-rh-inferiortemporal_11	#5a7cd6
422	ctx-rh-inferiortemporal_8	#3cd455
423	ctx-rh-inferiortemporal_1	#44b42e
424	ctx-rh-inferiortemporal_4	#2e3f27
425	ctx-rh-inferiortemporal_7	#efe224
426	ctx-rh-inferiortemporal_2	#eb3cc0
427	ctx-rh-inferiortemporal_6	#1bedac
428	ctx-rh-inferiortemporal_10	#fac1f6
429	ctx-rh-inferiortemporal_12	#3720ab
430	ctx-rh-inferiortemporal_15	#9f3054
431	ctx-rh-inferiortemporal_14	#734fc9
432	ctx-rh-inferiortemporal_13	#ce7949
433	ctx-rh-middletemporal_12	#96ade9
434	ctx-rh-middletemporal_16	#8abade
435	ctx-rh-middletemporal_13	#473628
436	ctx-rh-middletemporal_15	#88b5fa
437	ctx-rh-middletemporal_6	#64d1db
438	ctx-rh-middletemporal_11	#aaf8c5
439	ctx-rh-middletemporal_10	#f7de8c
440	ctx-rh-middletemporal_4	#aef46d
441	ctx-rh-middletemporal_14	#eae390
442	ctx-rh-middletemporal_7	#8ce340
443	ctx-rh-middletemporal_17	#63c204
444	ctx-rh-middletemporal_8	#b5c733
445	ctx-rh-middletemporal_9	#97c57a
446	ctx-rh-middletemporal_1	#ac0a11
447	ctx-rh-middletemporal_3	#e0a229
448	ctx-rh-middletemporal_5	#eff113
449	ctx-rh-middletemporal_19	#73fce9
450	ctx-rh-middletemporal_2	#6f32f1
451	ctx-rh-middletemporal_18	#6f188d
452	ctx-rh-bankssts_3	#bbc66d
453	ctx-rh-bankssts_6	#eac73e
454	ctx-rh-bankssts_2	#618c38
455	ctx-rh-bankssts_1	#5588db
456	ctx-rh-bankssts_4	#300fbd
457	ctx-rh-bankssts_5	#24e38b
458	ctx-rh-superiortemporal_9	#86865d
459	ctx-rh-superiortemporal_25	#05d2a9
460	ctx-rh-superiortemporal_14	#e61b4f
461	ctx-rh-superiortemporal_6	#a26d0c
462	ctx-rh-superiortemporal_7	#e90759
463	ctx-rh-superiortemporal_16	#33c3fb
464	ctx-rh-superiortemporal_19	#a59491
465	ctx-rh-superiortemporal_15	#72c3a3
466	ctx-rh-superiortemporal_12	#bb8a4c
467	ctx-rh-superiortemporal_21	#f0ab20
468	ctx-rh-superiortemporal_24	#7484d0
469	ctx-rh-superiortemporal_2	#93e311
470	ctx-rh-superiortemporal_22	#9d1cef
471	ctx-rh-superiortemporal_13	#10b50a
472	ctx-rh-superiortemporal_5	#33bd41
473	ctx-rh-superiortemporal_11	#349370
474	ctx-rh-superiortemporal_3	#02d9af
475	ctx-rh-superiortemporal_17	#e3a7f3
476	ctx-rh-superiortemporal_18	#334813
477	ctx-rh-superiortemporal_8	#68a1a3
478	ctx-rh-superiortemporal_4	#023593
479	ctx-rh-superiortemporal_23	#c5ebad
480	ctx-rh-superiortemporal_20	#0c171a
481	ctx-rh-superiortemporal_10	#cfc813
482	ctx-rh-superiortemporal_1	#e824d5
483	ctx-rh-transversetemporal_1	#e1b807
484	ctx-rh-transversetemporal_2	#f010cb
485	ctx-rh-transversetemporal_3	#a5fce4
486	ctx-rh-insula_16	#36f437
487	ctx-rh-insula_13	#787e1d
488	ctx-rh-insula_6	#f16abd
489	ctx-rh-insula_4	#a37357
490	ctx-rh-insula_5	#c9cb93
491	ctx-rh-insula_15	#34680b
492	ctx-rh-insula_8	#ecf3e5
493	ctx-rh-insula_11	#801401
494	ctx-rh-insula_10	#b80d01
495	ctx-rh-insula_1	#106ba6
496	ctx-rh-insula_7	#670798
497	ctx-rh-insula_14	#fb4e98
498	ctx-rh-insula_3	#05acb6
499	ctx-rh-insula_2	#624a42
500	ctx-rh-insula_12	#e1ca4b
501	ctx-rh-insula_9	#dd83c2
502	subc-rh-caudate	#7abadc
503	subc-rh-putamen	#ec0db0
504	subc-rh-pallidum	#0d30ff
505	subc-rh-accumbens-area	#ffa500
506	thal-rh-pulvinar	#ff0000
507	thal-rh-ventral-anterior	#00ff00
508	thal-rh-mediodorsal	#ffff00
509	thal-rh-lateral-posterior-ventral-posterior-group	#ff7b00
510	thal-rh-pulvinar-medial-centrolateral-group	#00ffff
511	thal-rh-ventrolateral	#ff00ff
512	thal-rh-ventral-posterior-ventrolateral-group	#0000ff
513	amygd-rh-lateral-nucleus	#4884b5
514	amygd-rh-basal-nucleus	#cf3f4f
515	amygd-rh-central-nucleus	#c53cf8
516	amygd-rh-medial-nucleus	#029502
517	amygd-rh-cortical-nucleus	#ddf9a6
518	amygd-rh-accessory-basal-nucleus	#e89223
519	amygd-rh-corticoamygdaloid-transitio	#143c78
520	amygd-rh-anterior-amygdaloid-area-aaa	#fafa00
521	amygd-rh-paralaminar-nucleus	#2dcda5
522	hipp-rh-hippocampus-head	#ff0000
523	hipp-rh-hippocampus-body	#00ff00
524	hipp-rh-hippocampus-tail	#ffff00
525	hipp-rh-hippocampus-fissure	#ff7b00
526	hypo-rh-anterior-inferior	#faff32
527	hypo-rh-anterior-superior	#50c8ff
528	hypo-rh-posterior	#ffa000
529	hypo-rh-tubular-inferior	#ffa0c8
530	hypo-rh-tubular-superior	#14b482
531	cer-rh-cerebellum	#e69422
532	ctx-lh-lateralorbitofrontal_9	#e83238
533	ctx-lh-lateralorbitofrontal_11	#363459
534	ctx-lh-lateralorbitofrontal_5	#facfcc
535	ctx-lh-lateralorbitofrontal_6	#0e28f6
536	ctx-lh-lateralorbitofrontal_7	#4a577c
537	ctx-lh-lateralorbitofrontal_10	#0fb91d
538	ctx-lh-lateralorbitofrontal_4	#ead8ed
539	ctx-lh-lateralorbitofrontal_17	#02128b
540	ctx-lh-lateralorbitofrontal_8	#9f536b
541	ctx-lh-lateralorbitofrontal_15	#8e3a88
542	ctx-lh-lateralorbitofrontal_13	#7e1144
543	ctx-lh-lateralorbitofrontal_12	#5a1bf6
544	ctx-lh-lateralorbitofrontal_1	#204157
545	ctx-lh-lateralorbitofrontal_3	#6734de
546	ctx-lh-lateralorbitofrontal_16	#7061da
547	ctx-lh-lateralorbitofrontal_14	#ac892c
548	ctx-lh-lateralorbitofrontal_2	#f67eb2
549	ctx-lh-parsorbitalis_4	#efb8a5
550	ctx-lh-parsorbitalis_1	#2252ae
551	ctx-lh-parsorbitalis_2	#c35dc6
552	ctx-lh-parsorbitalis_3	#9ecc70
553	ctx-lh-frontalpole_2	#74f08a
554	ctx-lh-frontalpole_1	#c67f9d
555	ctx-lh-medialorbitofrontal_1	#17c811
556	ctx-lh-medialorbitofrontal_9	#532f25
557	ctx-lh-medialorbitofrontal_7	#070db1
558	ctx-lh-medialorbitofrontal_3	#73fd6c
559	ctx-lh-medialorbitofrontal_10	#f74857
560	ctx-lh-medialorbitofrontal_8	#20129c
561	ctx-lh-medialorbitofrontal_5	#af2740
562	ctx-lh-medialorbitofrontal_4	#72a35b
563	ctx-lh-medialorbitofrontal_2	#dd48b7
564	ctx-lh-medialorbitofrontal_6	#c6f974
565	ctx-lh-medialorbitofrontal_11	#d74848
566	ctx-lh-parstriangularis_8	#f3945a
567	ctx-lh-parstriangularis_5	#089c03
568	ctx-lh-parstriangularis_3	#83d69a
569	ctx-lh-parstriangularis_4	#c65793
570	ctx-lh-parstriangularis_1	#a6fe1f
571	ctx-lh-parstriangularis_2	#3992aa
572	ctx-lh-parstriangularis_7	#0ebb90
573	ctx-lh-parstriangularis_6	#8f8a7f
574	ctx-lh-parsopercularis_8	#51dcdb
575	ctx-lh-parsopercularis_4	#3964ab
