index	name	color
84	ctx-rh-fusiform_1	#b4fc99
85	ctx-rh-fusiform_2	#d2d6a2
86	ctx-rh-fusiform_3	#fbb987
87	ctx-rh-fusiform_4	#19c3bf
88	ctx-rh-parahippocampal_1	#42e029
89	ctx-rh-entorhinal_1	#04ef19
90	ctx-rh-temporalpole_1	#96e6c4
91	ctx-rh-inferiortemporal_1	#b8572c
92	ctx-rh-inferiortemporal_2	#f385aa
93	ctx-rh-inferiortemporal_3	#942c04
94	ctx-rh-inferiortemporal_4	#038b38
95	ctx-rh-middletemporal_1	#c57b57
96	ctx-rh-middletemporal_2	#79ab42
97	ctx-rh-middletemporal_3	#e83728
98	ctx-rh-middletemporal_4	#4db425
99	ctx-rh-bankssts_1	#c9202f
100	ctx-rh-superiortemporal_1	#76dfc4
101	ctx-rh-superiortemporal_2	#775066
102	ctx-rh-superiortemporal_3	#b03f8f
103	ctx-rh-superiortemporal_4	#f8f7f0
104	ctx-rh-superiortemporal_5	#3c1015
105	ctx-rh-transversetemporal_1	#14ab6c
106	ctx-rh-insula_1	#d5f2fa
107	ctx-rh-insula_2	#4e9317
108	ctx-rh-insula_3	#00ef6c
109	subc-rh-caudate	#7abadc
110	subc-rh-putamen	#ec0db0
111	subc-rh-pallidum	#0d30ff
112	subc-rh-accumbens-area	#ffa500
113	thal-rh-pulvinar	#ff0000
114	thal-rh-ventral-anterior	#00ff00
115	thal-rh-mediodorsal	#ffff00
116	thal-rh-lateral-posterior-ventral-posterior-group	#ff7b00
117	thal-rh-pulvinar-medial-centrolateral-group	#00ffff
118	thal-rh-ventrolateral	#ff00ff
119	thal-rh-ventral-posterior-ventrolateral-group	#0000ff
120	amygd-rh-lateral-nucleus	#4884b5
121	amygd-rh-basal-nucleus	#cf3f4f
122	amygd-rh-central-nucleus	#c53cf8
123	amygd-rh-medial-nucleus	#029502
124	amygd-rh-cortical-nucleus	#ddf9a6
125	amygd-rh-accessory-basal-nucleus	#e89223
126	amygd-rh-corticoamygdaloid-transitio	#143c78
127	amygd-rh-anterior-amygdaloid-area-aaa	#fafa00
128	amygd-rh-paralaminar-nucleus	#2dcda5
129	hipp-rh-hippocampus-head	#ff0000
130	hipp-rh-hippocampus-body	#00ff00
131	hipp-rh-hippocampus-tail	#ffff00
132	hipp-rh-hippocampus-fissure	#ff7b00
133	hypo-rh-anterior-inferior	#faff32
134	hypo-rh-anterior-superior	#50c8ff
135	hypo-rh-posterior	#ffa000
136	hypo-rh-tubular-inferior	#ffa0c8
137	hypo-rh-tubular-superior	#14b482
138	cer-rh-cerebellum	#e69422
139	ctx-lh-lateralorbitofrontal_1	#9ace10
140	ctx-lh-lateralorbitofrontal_2	#d36d70
141	ctx-lh-lateralorbitofrontal_3	#1097a5
142	ctx-lh-lateralorbitofrontal_4	#c40ef6
143	ctx-lh-parsorbitalis_1	#3f68ca
144	ctx-lh-frontalpole_1	#b3a111
145	ctx-lh-medialorbitofrontal_1	#1655e6
146	ctx-lh-medialorbitofrontal_2	#17b5fa
147	ctx-lh-medialorbitofrontal_3	#48c20b
148	ctx-lh-parstriangularis_1	#ecb18e
149	ctx-lh-parstriangularis_2	#f0b5fa
150	ctx-lh-parsopercularis_1	#5fb73e
151	ctx-lh-parsopercularis_2	#56841a
152	ctx-lh-rostralmiddlefrontal_1	#7797c0
153	ctx-lh-rostralmiddlefrontal_2	#cc03af
154	ctx-lh-rostralmiddlefrontal_3	#29bf1c
155	ctx-lh-rostralmiddlefrontal_4	#c93cfb
156	ctx-lh-rostralmiddlefrontal_5	#470221
157	ctx-lh-rostralmiddlefrontal_6	#7b2872
158	ctx-lh-superiorfrontal_1	#f2d006
159	ctx-lh-superiorfrontal_2	#f47ad9
160	ctx-lh-superiorfrontal_3	#7d82be
161	ctx-lh-superiorfrontal_4	#286a31
162	ctx-lh-superiorfrontal_5	#5f945f
163	ctx-lh-superiorfrontal_6	#6929ab
164	ctx-lh-superiorfrontal_7	#0f6270
165	ctx-lh-superiorfrontal_8	#3b5a7d
166	ctx-lh-caudalmiddlefrontal_1	#03706c
167	ctx-lh-caudalmiddlefrontal_2	#adc84f
168	ctx-lh-caudalmiddlefrontal_3	#e96ece
169	ctx-lh-precentral_1	#c02a7a
170	ctx-lh-precentral_2	#1c3d8f
171	ctx-lh-precentral_3	#fd8654
172	ctx-lh-precentral_4	#51d41d
173	ctx-lh-precentral_5	#fa11c1
174	ctx-lh-precentral_6	#f3fde7
175	ctx-lh-paracentral_1	#b03650
176	ctx-lh-paracentral_2	#e592ae
177	ctx-lh-paracentral_3	#f148ce
178	ctx-lh-rostralanteriorcingulate_1	#e37028
179	ctx-lh-caudalanteriorcingulate_1	#8131d8
180	ctx-lh-posteriorcingulate_1	#06eceb
181	ctx-lh-posteriorcingulate_2	#6c5f26
182	ctx-lh-isthmuscingulate_1	#7b2cc2
183	ctx-lh-postcentral_1	#c98cdd
184	ctx-lh-postcentral_2	#cae6e0
185	ctx-lh-postcentral_3	#20d75a
186	ctx-lh-postcentral_4	#b27385
187	ctx-lh-postcentral_5	#beb580
188	ctx-lh-supramarginal_1	#ba39a4
189	ctx-lh-supramarginal_2	#4ddcae
190	ctx-lh-supramarginal_3	#0e6c1c
191	ctx-lh-supramarginal_4	#b7db76
192	ctx-lh-superiorparietal_1	#341a93
193	ctx-lh-superiorparietal_2	#b91781
194	ctx-lh-superiorparietal_3	#1b46fd
195	ctx-lh-superiorparietal_4	#08b604
196	ctx-lh-superiorparietal_5	#2fe8d8
197	ctx-lh-superiorparietal_6	#eac51a
198	ctx-lh-superiorparietal_7	#06b9c7
199	ctx-lh-inferiorparietal_1	#4cd526
200	ctx-lh-inferiorparietal_2	#e47b73
201	ctx-lh-inferiorparietal_3	#5bc8da
202	ctx-lh-inferiorparietal_4	#eb51a4
203	ctx-lh-inferiorparietal_5	#71ad91
204	ctx-lh-inferiorparietal_6	#b50f70
205	ctx-lh-precuneus_1	#00bb45
206	ctx-lh-precuneus_2	#8cf245
207	ctx-lh-precuneus_3	#042523
208	ctx-lh-precuneus_4	#3021c6
209	ctx-lh-precuneus_5	#e5a175
210	ctx-lh-cuneus_1	#1d08ef
211	ctx-lh-cuneus_2	#a359d3
212	ctx-lh-pericalcarine_1	#a555d0
213	ctx-lh-pericalcarine_2	#92c462
214	ctx-lh-lateraloccipital_1	#9fce7a
215	ctx-lh-lateraloccipital_2	#d02448
216	ctx-lh-lateraloccipital_3	#899e88
217	ctx-lh-lateraloccipital_4	#498e16
218	ctx-lh-lateraloccipital_5	#d7a858
219	ctx-lh-lingual_1	#89d462
220	ctx-lh-lingual_2	#fb6d35
221	ctx-lh-lingual_3	#c02ae9
222	ctx-lh-fusiform_1	#b4fc99
223	ctx-lh-fusiform_2	#d2d6a2
224	ctx-lh-fusiform_3	#fbb987
225	ctx-lh-fusiform_4	#19c3bf
226	ctx-lh-parahippocampal_1	#42e029
227	ctx-lh-entorhinal_1	#04ef19
228	ctx-lh-temporalpole_1	#96e6c4
229	ctx-lh-inferiortemporal_1	#b8572c
230	ctx-lh-inferiortemporal_2	#f385aa
231	ctx-lh-inferiortemporal_3	#942c04
232	ctx-lh-inferiortemporal_4	#038b38
233	ctx-lh-middletemporal_1	#c57b57
234	ctx-lh-middletemporal_2	#79ab42
235	ctx-lh-middletemporal_3	#e83728
236	ctx-lh-middletemporal_4	#4db425
237	ctx-lh-bankssts_1	#c9202f
238	ctx-lh-superiortemporal_1	#76dfc4
239	ctx-lh-superiortemporal_2	#775066
240	ctx-lh-superiortemporal_3	#b03f8f
241	ctx-lh-superiortemporal_4	#f8f7f0
242	ctx-lh-superiortemporal_5	#3c1015
243	ctx-lh-transversetemporal_1	#14ab6c
244	ctx-lh-insula_1	#d5f2fa
245	ctx-lh-insula_2	#4e9317
246	ctx-lh-insula_3	#00ef6c
247	subc-lh-caudate	#7abadc
248	subc-lh-putamen	#ec0db0
249	subc-lh-pallidum	#0c30ff
250	subc-lh-accumbens-area	#ffa500
251	thal-lh-pulvinar	#ff0000
252	thal-lh-ventral-anterior	#00ff00
253	thal-lh-mediodorsal	#ffff00
254	thal-lh-lateral-posterior-ventral-posterior-group	#ff7b00
255	thal-lh-pulvinar-medial-centrolateral-group	#00ffff
256	thal-lh-ventrolateral	#ff00ff
257	thal-lh-ventral-posterior-ventrolateral-group	#0000ff
258	amygd-lh-lateral-nucleus	#4884b5
259	amygd-lh-basal-nucleus	#cf3f4f
260	amygd-lh-central-nucleus	#c53cf8
261	amygd-lh-medial-nucleus	#029502
262	amygd-lh-cortical-nucleus	#ddf9a6
263	amygd-lh-accessory-basal-nucleus	#e89223
264	amygd-lh-corticoamygdaloid-transitio	#143c78
265	amygd-lh-anterior-amygdaloid-area-aaa	#fafa00
266	amygd-lh-paralaminar-nucleus	#2dcda5
267	hipp-lh-hippocampus-head	#ff0000
268	hipp-lh-hippocampus-body	#00ff00
269	hipp-lh-hippocampus-tail	#ffff00
270	hipp-lh-hippocampus-fissure	#ff7b00
271	hypo-lh-anterior-inferior	#faff32
272	hypo-lh-anterior-superior	#50c8ff
273	hypo-lh-posterior	#ffa000
274	hypo-lh-tubular-inferior	#ffa0c8
275	hypo-lh-tubular-superior	#14b482
276	cer-lh-cerebellum	#e69422
277	brain-stem-midbrain	#f2684c
278	brain-stem-pons	#cec33a
279	brain-stem-medulla	#779fb0
280	brain-stem-scp	#8eb600
3000	wm-brain-white_matter	#ffffff
3001	wm-rh-lateralorbitofrontal_1	#6531ef
3002	wm-rh-lateralorbitofrontal_2	#2c928f
3003	wm-rh-lateralorbitofrontal_3	#ef685a
3004	wm-rh-lateralorbitofrontal_4	#3bf109
3005	wm-rh-parsorbitalis_1	#c09735
3006	wm-rh-frontalpole_1	#4c5eee
3007	wm-rh-medialorbitofrontal_1	#e9aa19
3008	wm-rh-medialorbitofrontal_2	#e84a05
3009	wm-rh-medialorbitofrontal_3	#b73df4
3010	wm-rh-parstriangularis_1	#134e71
3011	wm-rh-parstriangularis_2	#0f4a05
3012	wm-rh-parsopercularis_1	#a048c1
3013	wm-rh-parsopercularis_2	#a97be5
3014	wm-rh-rostralmiddlefrontal_1	#88683f
3015	wm-rh-rostralmiddlefrontal_2	#33fc50
3016	wm-rh-rostralmiddlefrontal_3	#d640e3
3017	wm-rh-rostralmiddlefrontal_4	#36c304
3018	wm-rh-rostralmiddlefrontal_5	#b8fdde
3019	wm-rh-rostralmiddlefrontal_6	#84d78d
3020	wm-rh-superiorfrontal_1	#0d2ff9
3021	wm-rh-superiorfrontal_2	#0b8526
3022	wm-rh-superiorfrontal_3	#827d41
3023	wm-rh-superiorfrontal_4	#d795ce
3024	wm-rh-superiorfrontal_5	#a06ba0
3025	wm-rh-superiorfrontal_6	#96d654
3026	wm-rh-superiorfrontal_7	#f09d8f
3027	wm-rh-superiorfrontal_8	#c4a582
3028	wm-rh-caudalmiddlefrontal_1	#fc8f93
3029	wm-rh-caudalmiddlefrontal_2	#5237b0
3030	wm-rh-caudalmiddlefrontal_3	#169131
3031	wm-rh-precentral_1	#3fd585
3032	wm-rh-precentral_2	#e3c270
3033	wm-rh-precentral_3	#0279ab
3034	wm-rh-precentral_4	#ae2be2
3035	wm-rh-precentral_5	#05ee3e
3036	wm-rh-precentral_6	#0c0218
3037	wm-rh-paracentral_1	#4fc9af
3038	wm-rh-paracentral_2	#1a6d51
3039	wm-rh-paracentral_3	#0eb731
3040	wm-rh-rostralanteriorcingulate_1	#1c8fd7
3041	wm-rh-caudalanteriorcingulate_1	#7ece27
3042	wm-rh-posteriorcingulate_1	#f91314
3043	wm-rh-posteriorcingulate_2	#93a0d9
3044	wm-rh-isthmuscingulate_1	#84d33d
3045	wm-rh-postcentral_1	#367322
3046	wm-rh-postcentral_2	#35191f
3047	wm-rh-postcentral_3	#df28a5
3048	wm-rh-postcentral_4	#4d8c7a
3049	wm-rh-postcentral_5	#414a7f
3050	wm-rh-supramarginal_1	#45c65b
3051	wm-rh-supramarginal_2	#b22351
3052	wm-rh-supramarginal_3	#f193e3
3053	wm-rh-supramarginal_4	#482489
3054	wm-rh-superiorparietal_1	#cbe56c
3055	wm-rh-superiorparietal_2	#46e87e
3056	wm-rh-superiorparietal_3	#e4b902
3057	wm-rh-superiorparietal_4	#f749fb
3058	wm-rh-superiorparietal_5	#d01727
3059	wm-rh-superiorparietal_6	#153ae5
3060	wm-rh-superiorparietal_7	#f94638
3061	wm-rh-inferiorparietal_1	#b32ad9
3062	wm-rh-inferiorparietal_2	#1b848c
3063	wm-rh-inferiorparietal_3	#a43725
3064	wm-rh-inferiorparietal_4	#14ae5b
3065	wm-rh-inferiorparietal_5	#8e526e
3066	wm-rh-inferiorparietal_6	#4af08f
3067	wm-rh-precuneus_1	#ff44ba
3068	wm-rh-precuneus_2	#730dba
3069	wm-rh-precuneus_3	#fbdadc
3070	wm-rh-precuneus_4	#cfde39
3071	wm-rh-precuneus_5	#1a5e8a
3072	wm-rh-cuneus_1	#e2f710
3073	wm-rh-cuneus_2	#5ca62c
3074	wm-rh-pericalcarine_1	#5aaa2f
3075	wm-rh-pericalcarine_2	#6d3b9d
3076	wm-rh-lateraloccipital_1	#603185
3077	wm-rh-lateraloccipital_2	#2fdbb7
3078	wm-rh-lateraloccipital_3	#766177
3079	wm-rh-lateraloccipital_4	#b671e9
3080	wm-rh-lateraloccipital_5	#2857a7
3081	wm-rh-lingual_1	#762b9d
3082	wm-rh-lingual_2	#0492ca
3083	wm-rh-lingual_3	#3fd516
3084	wm-rh-fusiform_1	#4b0366
3085	wm-rh-fusiform_2	#2d295d
3086	wm-rh-fusiform_3	#044678
3087	wm-rh-fusiform_4	#e63c40
3088	wm-rh-parahippocampal_1	#bd1fd6
3089	wm-rh-entorhinal_1	#fb10e6
3090	wm-rh-temporalpole_1	#69193b
3091	wm-rh-inferiortemporal_1	#47a8d3
3092	wm-rh-inferiortemporal_2	#0c7a55
3093	wm-rh-inferiortemporal_3	#6bd3fb
3094	wm-rh-inferiortemporal_4	#fc74c7
3095	wm-rh-middletemporal_1	#3a84a8
3096	wm-rh-middletemporal_2	#8654bd
3097	wm-rh-middletemporal_3	#17c8d7
3098	wm-rh-middletemporal_4	#b24bda
3099	wm-rh-bankssts_1	#36dfd0
3100	wm-rh-superiortemporal_1	#89203b
3101	wm-rh-superiortemporal_2	#88af99
3102	wm-rh-superiortemporal_3	#4fc070
3103	wm-rh-superiortemporal_4	#07080f
3104	wm-rh-superiortemporal_5	#c3efea
3105	wm-rh-transversetemporal_1	#eb5493
3106	wm-rh-insula_1	#2a0d05
3107	wm-rh-insula_2	#b16ce8
3108	wm-rh-insula_3	#ff1093
3139	wm-lh-lateralorbitofrontal_1	#6531ef
3140	wm-lh-lateralorbitofrontal_2	#2c928f
3141	wm-lh-lateralorbitofrontal_3	#ef685a
3142	wm-lh-lateralorbitofrontal_4	#3bf109
3143	wm-lh-parsorbitalis_1	#c09735
3144	wm-lh-frontalpole_1	#4c5eee
3145	wm-lh-medialorbitofrontal_1	#e9aa19
3146	wm-lh-medialorbitofrontal_2	#e84a05
3147	wm-lh-medialorbitofrontal_3	#b73df4
3148	wm-lh-parstriangularis_1	#134e71
3149	wm-lh-parstriangularis_2	#0f4a05
3150	wm-lh-parsopercularis_1	#a048c1
3151	wm-lh-parsopercularis_2	#a97be5
3152	wm-lh-rostralmiddlefrontal_1	#88683f
3153	wm-lh-rostralmiddlefrontal_2	#33fc50
3154	wm-lh-rostralmiddlefrontal_3	#d640e3
3155	wm-lh-rostralmiddlefrontal_4	#36c304
3156	wm-lh-rostralmiddlefrontal_5	#b8fdde
3157	wm-lh-rostralmiddlefrontal_6	#84d78d
3158	wm-lh-superiorfrontal_1	#0d2ff9
3159	wm-lh-superiorfrontal_2	#0b8526
3160	wm-lh-superiorfrontal_3	#827d41
3161	wm-lh-superiorfrontal_4	#d795ce
3162	wm-lh-superiorfrontal_5	#a06ba0
3163	wm-lh-superiorfrontal_6	#96d654
3164	wm-lh-superiorfrontal_7	#f09d8f
3165	wm-lh-superiorfrontal_8	#c4a582
3166	wm-lh-caudalmiddlefrontal_1	#fc8f93
3167	wm-lh-caudalmiddlefrontal_2	#5237b0
3168	wm-lh-caudalmiddlefrontal_3	#169131
3169	wm-lh-precentral_1	#3fd585
3170	wm-lh-precentral_2	#e3c270
3171	wm-lh-precentral_3	#0279ab
3172	wm-lh-precentral_4	#ae2be2
3173	wm-lh-precentral_5	#05ee3e
3174	wm-lh-precentral_6	#0c0218
3175	wm-lh-paracentral_1	#4fc9af
3176	wm-lh-paracentral_2	#1a6d51
3177	wm-lh-paracentral_3	#0eb731
3178	wm-lh-rostralanteriorcingulate_1	#1c8fd7
3179	wm-lh-caudalanteriorcingulate_1	#7ece27
3180	wm-lh-posteriorcingulate_1	#f91314
3181	wm-lh-posteriorcingulate_2	#93a0d9
3182	wm-lh-isthmuscingulate_1	#84d33d
3183	wm-lh-postcentral_1	#367322
3184	wm-lh-postcentral_2	#35191f
3185	wm-lh-postcentral_3	#df28a5
3186	wm-lh-postcentral_4	#4d8c7a
3187	wm-lh-postcentral_5	#414a7f
3188	wm-lh-supramarginal_1	#45c65b
3189	wm-lh-supramarginal_2	#b22351
3190	wm-lh-supramarginal_3	#f193e3
3191	wm-lh-supramarginal_4	#482489
3192	wm-lh-superiorparietal_1	#cbe56c
3193	wm-lh-superiorparietal_2	#46e87e
3194	wm-lh-superiorparietal_3	#e4b902
3195	wm-lh-superiorparietal_4	#f749fb
3196	wm-lh-superiorparietal_5	#d01727
3197	wm-lh-superiorparietal_6	#153ae5
3198	wm-lh-superiorparietal_7	#f94638
3199	wm-lh-inferiorparietal_1	#b32ad9
3200	wm-lh-inferiorparietal_2	#1b848c
3201	wm-lh-inferiorparietal_3	#a43725
3202	wm-lh-inferiorparietal_4	#14ae5b
3203	wm-lh-inferiorparietal_5	#8e526e
3204	wm-lh-inferiorparietal_6	#4af08f
3205	wm-lh-precuneus_1	#ff44ba
3206	wm-lh-precuneus_2	#730dba
3207	wm-lh-precuneus_3	#fbdadc
3208	wm-lh-precuneus_4	#cfde39
3209	wm-lh-precuneus_5	#1a5e8a
3210	wm-lh-cuneus_1	#e2f710
3211	wm-lh-cuneus_2	#5ca62c
3212	wm-lh-pericalcarine_1	#5aaa2f
3213	wm-lh-pericalcarine_2	#6d3b9d
3214	wm-lh-lateraloccipital_1	#603185
3215	wm-lh-lateraloccipital_2	#2fdbb7
3216	wm-lh-lateraloccipital_3	#766177
3217	wm-lh-lateraloccipital_4	#b671e9
3218	wm-lh-lateraloccipital_5	#2857a7
3219	wm-lh-lingual_1	#762b9d
3220	wm-lh-lingual_2	#0492ca
3221	wm-lh-lingual_3	#3fd516
3222	wm-lh-fusiform_1	#4b0366
3223	wm-lh-fusiform_2	#2d295d
3224	wm-lh-fusiform_3	#044678
3225	wm-lh-fusiform_4	#e63c40
3226	wm-lh-parahippocampal_1	#bd1fd6
3227	wm-lh-entorhinal_1	#fb10e6
3228	wm-lh-temporalpole_1	#69193b
3229	wm-lh-inferiortemporal_1	#47a8d3
3230	wm-lh-inferiortemporal_2	#0c7a55
3231	wm-lh-inferiortemporal_3	#6bd3fb
3232	wm-lh-inferiortemporal_4	#fc74c7
3233	wm-lh-middletemporal_1	#3a84a8
3234	wm-lh-middletemporal_2	#8654bd
3235	wm-lh-middletemporal_3	#17c8d7
3236	wm-lh-middletemporal_4	#b24bda
3237	wm-lh-bankssts_1	#36dfd0
3238	wm-lh-superiortemporal_1	#89203b
3239	wm-lh-superiortemporal_2	#88af99
3240	wm-lh-superiortemporal_3	#4fc070
3241	wm-lh-superiortemporal_4	#07080f
3242	wm-lh-superiortemporal_5	#c3efea
3243	wm-lh-transversetemporal_1	#eb5493
3244	wm-lh-insula_1	#2a0d05
3245	wm-lh-insula_2	#b16ce8
3246	wm-lh-insula_3	#ff1093
