index	name	color
148	ctx-lh-parstriangularis_1	#bfbd63
149	ctx-lh-parstriangularis_2	#fc8a4e
150	ctx-lh-parsopercularis_1	#0daf83
151	ctx-lh-parsopercularis_2	#b20bd9
152	ctx-lh-rostralmiddlefrontal_1	#622423
153	ctx-lh-rostralmiddlefrontal_2	#5046cd
154	ctx-lh-rostralmiddlefrontal_3	#28764c
155	ctx-lh-rostralmiddlefrontal_4	#80ae54
156	ctx-lh-rostralmiddlefrontal_5	#642323
157	ctx-lh-rostralmiddlefrontal_6	#3095c6
158	ctx-lh-superiorfrontal_1	#72ab87
159	ctx-lh-superiorfrontal_2	#7e5dee
160	ctx-lh-superiorfrontal_3	#f7b579
161	ctx-lh-superiorfrontal_4	#a1548d
162	ctx-lh-superiorfrontal_5	#7f7f67
163	ctx-lh-superiorfrontal_6	#879563
164	ctx-lh-superiorfrontal_7	#338f20
165	ctx-lh-superiorfrontal_8	#dcdc29
166	ctx-lh-caudalmiddlefrontal_12	#e9debd
168	ctx-lh-caudalmiddlefrontal_3	#832a02
169	ctx-lh-precentral_1	#db2029
170	ctx-lh-precentral_2	#6defd2
171	ctx-lh-precentral_3	#7bbdf1
172	ctx-lh-precentral_4	#fd0561
173	ctx-lh-precentral_5	#b22ddc
174	ctx-lh-precentral_6	#037a76
175	ctx-lh-paracentral_1	#5dff1b
176	ctx-lh-paracentral_2	#721f29
177	ctx-lh-paracentral_3	#1c64d4
178	ctx-lh-rostralanteriorcingulate_1	#b4caca
179	ctx-lh-caudalanteriorcingulate_1	#0068ab
180	ctx-lh-posteriorcingulate_1	#dc3a57
181	ctx-lh-posteriorcingulate_2	#44cecd
182	ctx-lh-isthmuscingulate_1	#54e419
183	ctx-lh-postcentral_1	#1a4412
184	ctx-lh-postcentral_2	#59eb49
185	ctx-lh-postcentral_3	#e7720b
186	ctx-lh-postcentral_4	#1ba5ba
187	ctx-lh-postcentral_5	#49fca0
188	ctx-lh-supramarginal_1	#73094a
189	ctx-lh-supramarginal_2	#40b0a7
190	ctx-lh-supramarginal_3	#e5cf74
191	ctx-lh-supramarginal_4	#13e9d5
192	ctx-lh-superiorparietal_1	#25f942
193	ctx-lh-superiorparietal_2	#e3788e
194	ctx-lh-superiorparietal_3	#27c732
195	ctx-lh-superiorparietal_4	#7c3578
196	ctx-lh-superiorparietal_5	#4929ea
197	ctx-lh-superiorparietal_6	#b63065
198	ctx-lh-superiorparietal_7	#3c7537
199	ctx-lh-inferiorparietal_1	#544923
200	ctx-lh-inferiorparietal_2	#26df2d
201	ctx-lh-inferiorparietal_3	#df0180
202	ctx-lh-inferiorparietal_4	#3923ad
203	ctx-lh-inferiorparietal_5	#6672f8
204	ctx-lh-inferiorparietal_6	#8d4856
205	ctx-lh-precuneus_1	#28d90c
206	ctx-lh-precuneus_2	#db2c07
207	ctx-lh-precuneus_3	#32414a
208	ctx-lh-precuneus_4	#dea726
209	ctx-lh-precuneus_5	#156020
210	ctx-lh-cuneus_1	#e83cfd
211	ctx-lh-cuneus_2	#bd0537
212	ctx-lh-pericalcarine	#f5f69f
214	ctx-lh-lateraloccipital_1	#350a30
215	ctx-lh-lateraloccipital_2	#899670
216	ctx-lh-lateraloccipital_3	#9ee772
217	ctx-lh-lateraloccipital_4	#593d47
218	ctx-lh-lateraloccipital_5	#9f2a04
219	ctx-lh-lingual_1	#14cd8a
220	ctx-lh-lingual_2	#4c1f7e
221	ctx-lh-lingual_3	#79c078
222	ctx-lh-fusiform_1	#3ea3c3
223	ctx-lh-fusiform_2	#4fe22e
224	ctx-lh-fusiform_3	#9748e4
225	ctx-lh-fusiform_4	#b514b9
226	ctx-lh-parahippocampal_1	#993a46
227	ctx-lh-entorhinal_1	#520a0f
228	ctx-lh-temporalpole_1	#ce3014
229	ctx-lh-inferiortemporal_12	#f0b3dd
231	ctx-lh-inferiortemporal_3	#9bfc6f
232	ctx-lh-inferiortemporal_4	#70d9ff
233	ctx-lh-middletemporal_1	#159549
234	ctx-lh-middletemporal_2	#18ae99
235	ctx-lh-middletemporal_3	#a5b72c
236	ctx-lh-middletemporal_4	#4ed7db
237	ctx-lh-bankssts_1	#17a046
238	ctx-lh-superiortemporal_1	#7ceaa2
239	ctx-lh-superiortemporal_2	#db421f
240	ctx-lh-superiortemporal_3	#b4bb2b
241	ctx-lh-superiortemporal_4	#75f6bc
242	ctx-lh-superiortemporal_5	#262cc1
243	ctx-lh-transversetemporal_1	#4ff3ff
244	ctx-lh-insula_1	#2e70db
245	ctx-lh-insula_2	#f33bd3
246	ctx-lh-insula_3	#bf9b2e
247	subc-lh-caudate	#3417e5
248	subc-lh-putamen	#7c1756
249	subc-lh-pallidum_accumbens	#fd93c7
251	thal-lh-pulvinar	#4ce0de
252	thal-lh-ventral-anterior	#8d4b29
253	thal-lh-mediodorsal	#37a4c5
254	thal-lh-lateral-posterior-ventral-posterior-group	#b1b4fc
255	thal-lh-pulvinar-medial-centrolateral-group	#7a91fb
256	thal-lh-ventrolateral	#b233a6
257	thal-lh-ventral-posterior-ventrolateral-group	#9236b1
258	amygd-lh	#471e6c
267	hipp-lh	#12b207
271	hypo-lh-anterior-inferior	#13ff4a
272	hypo-lh-anterior-superior	#f6a3ce
273	hypo-lh-posterior	#0d6a9b
274	hypo-lh-tubular-inferior	#44a6c8
