index	name	color
258	amygd-lh	#1b17de
267	hipp-lh	#011bc4
271	hypo-lh-anterior-inferior	#5ccb5f
272	hypo-lh-anterior-superior	#50661d
273	hypo-lh-posterior	#488d74
274	hypo-lh-tubular-inferior	#b7be3b
275	hypo-lh-tubular-superior	#240504
277	brain-stem-midbrain	#c466a9
278	brain-stem-pons	#71421f
279	brain-stem-medulla	#41e567
280	brain-stem-scp	#5bba6c
